Time (ms),Brass 500 PSI,Brass 1600 PSI
866,156.9214,449.4141
867,156.9214,450.3906
868,156.9214,449.4141
869,156.9214,447.4609
870,156.9214,449.4141
871,156.9214,449.4141
872,156.9214,449.4141
873,156.9214,449.4141
874,157.2266,447.4609
875,157.2266,451.3672
876,156.9214,450.3906
877,157.2266,448.4375
878,156.9214,450.3906
879,156.9214,448.4375
880,157.2266,447.4609
881,156.9214,450.3906
882,157.2266,449.4141
883,156.9214,450.3906
884,156.9214,450.3906
885,156.9214,447.4609
886,156.9214,449.4141
887,156.6162,449.4141
888,156.9214,449.4141
889,156.9214,449.4141
890,156.9214,450.3906
891,156.9214,448.4375
892,156.9214,450.3906
893,156.9214,449.4141
894,157.2266,449.4141
895,156.9214,450.3906
896,157.2266,449.4141
897,156.9214,447.4609
898,157.2266,449.4141
899,156.9214,448.4375
900,156.9214,450.3906
901,156.9214,447.4609
902,156.9214,447.4609
903,156.9214,450.3906
904,156.9214,449.4141
905,157.2266,449.4141
906,156.9214,449.4141
907,156.9214,449.4141
908,156.9214,450.3906
909,156.9214,448.4375
910,156.9214,448.4375
911,156.9214,450.3906
912,156.9214,450.3906
913,156.9214,449.4141
914,156.9214,449.4141
915,156.9214,449.4141
916,156.9214,448.4375
917,156.9214,449.4141
918,156.9214,447.4609
919,156.9214,449.4141
920,156.9214,449.4141
921,156.9214,448.4375
922,156.9214,448.4375
923,156.9214,449.4141
924,156.9214,449.4141
925,156.9214,449.4141
926,156.9214,448.4375
927,156.9214,449.4141
928,156.9214,449.4141
929,156.9214,449.4141
930,156.9214,450.3906
931,156.9214,449.4141
932,156.9214,448.4375
933,156.9214,449.4141
934,156.9214,447.4609
935,156.9214,447.4609
936,156.9214,450.3906
937,156.9214,447.4609
938,156.9214,449.4141
939,156.9214,448.4375
940,157.2266,449.4141
941,156.9214,449.4141
942,156.9214,448.4375
943,156.9214,448.4375
944,156.9214,449.4141
945,156.9214,449.4141
946,156.9214,447.4609
947,157.2266,449.4141
948,156.9214,449.4141
949,156.9214,449.4141
950,156.9214,449.4141
951,156.9214,447.4609
952,156.9214,449.4141
953,156.9214,449.4141
954,156.9214,449.4141
955,156.6162,450.3906
