Time (ms),Brass 500 PSI,Brass 1600 PSI
526,160.2783,793.1641
527,159.668,790.2344
528,160.2783,792.1875
529,159.668,793.1641
530,159.9731,791.2109
531,160.2783,791.2109
532,160.2783,794.1406
533,159.668,793.1641
534,159.668,792.1875
535,159.9731,793.1641
536,159.668,793.1641
537,159.668,792.1875
538,159.9731,793.1641
539,159.9731,791.2109
540,159.668,793.1641
541,159.668,793.1641
542,159.668,791.2109
543,159.668,793.1641
544,159.668,793.1641
545,159.9731,792.1875
546,159.9731,793.1641
547,159.9731,790.2344
548,160.2783,793.1641
549,159.9731,795.1172
550,159.668,791.2109
551,159.9731,793.1641
552,159.668,791.2109
553,159.668,791.2109
554,159.668,792.1875
555,159.668,790.2344
556,159.9731,792.1875
557,159.9731,794.1406
558,159.668,793.1641
559,159.668,793.1641
560,159.9731,792.1875
561,159.9731,793.1641
562,159.9731,792.1875
563,159.668,793.1641
564,160.2783,791.2109
565,159.668,793.1641
566,159.668,793.1641
567,159.668,791.2109
568,159.668,793.1641
569,159.668,794.1406
570,159.668,793.1641
571,159.9731,794.1406
572,160.2783,791.2109
573,159.668,793.1641
574,159.668,794.1406
575,159.668,792.1875
576,160.2783,792.1875
577,159.9731,792.1875
578,159.9731,792.1875
579,159.9731,792.1875
580,159.9731,791.2109
581,159.9731,791.2109
582,159.9731,794.1406
583,159.9731,793.1641
584,159.9731,792.1875
585,160.2783,793.1641
586,159.9731,793.1641
587,159.668,792.1875
588,159.3628,793.1641
589,159.9731,791.2109
590,160.2783,793.1641
591,159.668,793.1641
592,159.9731,789.2578
593,159.668,793.1641
594,159.668,794.1406
595,159.9731,793.1641
596,160.2783,792.1875
597,159.9731,791.2109
598,159.9731,793.1641
599,159.9731,793.1641
600,159.668,792.1875
601,160.2783,793.1641
602,159.668,791.2109
603,159.668,792.1875
604,159.668,792.1875
605,159.668,791.2109
606,159.9731,791.2109
607,159.9731,794.1406
608,159.668,793.1641
609,159.9731,791.2109
610,159.9731,792.1875
611,159.668,793.1641
612,159.668,792.1875
613,159.668,793.1641
614,160.2783,789.2578
615,159.9731,792.1875
616,159.668,793.1641
617,159.9731,791.2109
618,159.668,793.1641
619,159.668,794.1406
620,159.668,792.1875
621,159.668,794.1406
622,159.9731,791.2109
623,159.9731,792.1875
624,159.9731,794.1406
625,159.668,793.1641
626,159.9731,793.1641
627,159.9731,792.1875
628,159.9731,791.2109
629,159.9731,793.1641
630,159.9731,791.2109
631,159.9731,791.2109
632,160.2783,794.1406
633,160.2783,793.1641
634,159.668,791.2109
635,159.9731,791.2109
636,159.668,792.1875
637,159.9731,791.2109
638,159.668,793.1641
639,159.668,790.2344
640,159.9731,792.1875
641,159.668,793.1641
642,159.668,791.2109
643,159.668,792.1875
644,159.9731,793.1641
645,159.668,793.1641
646,160.2783,793.1641
647,159.668,791.2109
648,160.2783,791.2109
649,159.9731,793.1641
650,159.9731,793.1641
651,159.9731,793.1641
652,162.4146,793.1641
653,161.1938,792.1875
654,163.0249,792.1875
655,159.9731,793.1641
656,159.668,789.2578
657,160.2783,792.1875
658,159.9731,794.1406
659,159.668,791.2109
660,159.668,791.2109
661,159.9731,793.1641
662,159.9731,792.1875
663,160.2783,793.1641
664,159.9731,791.2109
665,160.2783,791.2109
666,159.9731,793.1641
667,159.668,793.1641
668,159.9731,792.1875
669,159.668,793.1641
670,159.9731,793.1641
671,159.668,792.1875
672,159.668,792.1875
673,159.668,790.2344
674,159.668,792.1875
675,159.668,794.1406
676,159.9731,793.1641
677,159.3628,793.1641
678,159.9731,792.1875
679,159.9731,791.2109
680,159.9731,794.1406
681,159.9731,791.2109
682,160.2783,791.2109
683,159.9731,795.1172
684,159.668,791.2109
685,159.9731,792.1875
686,159.668,792.1875
687,160.2783,793.1641
688,159.668,794.1406
689,159.668,793.1641
690,159.9731,795.1172
691,159.9731,792.1875
692,159.668,794.1406
693,159.9731,797.0703
694,159.9731,793.1641
695,159.9731,792.1875
696,159.9731,792.1875
697,159.9731,793.1641
698,159.9731,791.2109
699,160.5835,791.2109
700,159.9731,794.1406
701,159.9731,794.1406
702,159.668,793.1641
703,159.3628,792.1875
704,159.9731,792.1875
705,159.668,793.1641
706,159.668,791.2109
707,160.2783,791.2109
708,159.668,793.1641
709,159.668,791.2109
710,159.668,793.1641
711,159.9731,793.1641
712,159.9731,793.1641
713,160.2783,793.1641
714,159.668,791.2109
715,159.9731,790.2344
716,159.9731,793.1641
717,159.668,793.1641
718,159.668,791.2109
719,159.668,793.1641
720,159.9731,793.1641
721,159.668,793.1641
722,159.3628,793.1641
723,159.668,790.2344
724,159.9731,793.1641
725,159.668,793.1641
726,159.668,793.1641
727,163.6353,792.1875
728,160.5835,791.2109
729,159.9731,792.1875
730,160.8887,791.2109
731,160.2783,792.1875
732,159.9731,793.1641
733,159.9731,793.1641
734,160.2783,791.2109
735,159.9731,791.2109
736,159.9731,792.1875
737,159.668,793.1641
738,159.668,793.1641
739,159.668,791.2109
740,159.9731,793.1641
741,159.668,793.1641
742,159.668,790.2344
743,159.668,793.1641
744,159.9731,793.1641
745,159.9731,793.1641
746,159.9731,794.1406
747,159.9731,791.2109
748,160.2783,792.1875
749,159.668,793.1641
750,159.668,792.1875
751,159.9731,792.1875
752,159.668,792.1875
753,159.9731,792.1875
754,159.9731,792.1875
755,159.668,791.2109
756,159.9731,791.2109
757,159.9731,793.1641
758,159.668,792.1875
759,159.9731,791.2109
760,160.2783,791.2109
761,159.9731,792.1875
762,159.9731,791.2109
763,160.2783,793.1641
764,160.2783,790.2344
765,159.9731,793.1641
766,159.9731,793.1641
767,159.668,792.1875
768,159.9731,791.2109
769,159.668,793.1641
770,159.3628,793.1641
771,159.668,794.1406
772,159.668,791.2109
773,159.9731,791.2109
774,159.668,793.1641
775,159.668,793.1641
776,159.9731,793.1641
777,159.3628,793.1641
778,159.9731,791.2109
779,159.9731,793.1641
780,159.9731,793.1641
781,159.9731,791.2109
782,160.5835,791.2109
783,159.668,794.1406
784,159.668,791.2109
785,159.3628,792.1875
786,159.668,791.2109
787,159.9731,793.1641
788,159.668,793.1641
789,159.3628,792.1875
790,159.668,792.1875
791,159.9731,792.1875
792,159.9731,793.1641
793,159.9731,791.2109
794,159.9731,793.1641
795,159.668,792.1875
796,159.9731,792.1875
797,159.668,793.1641
798,159.668,792.1875
799,162.7197,791.2109
800,161.8042,793.1641
801,160.5835,793.1641
802,159.9731,793.1641
803,159.3628,793.1641
804,159.668,792.1875
805,160.2783,793.1641
806,159.3628,793.1641
807,159.668,790.2344
808,159.668,791.2109
809,159.9731,793.1641
810,159.668,793.1641
811,159.9731,792.1875
812,159.9731,793.1641
813,159.668,792.1875
814,159.668,794.1406
815,159.9731,793.1641
816,159.9731,790.2344
817,160.2783,793.1641
818,159.9731,793.1641
819,160.2783,791.2109
820,159.668,791.2109
821,159.668,791.2109
822,159.9731,793.1641
823,159.668,794.1406
824,159.668,791.2109
825,160.2783,792.1875
826,159.668,791.2109
827,159.9731,792.1875
828,159.9731,793.1641
829,159.9731,793.1641
830,159.9731,792.1875
831,159.9731,795.1172
832,159.668,792.1875
833,160.2783,791.2109
834,159.9731,793.1641
835,159.668,793.1641
836,159.668,793.1641
837,159.668,793.1641
838,159.3628,791.2109
839,159.668,793.1641
840,159.3628,793.1641
841,159.9731,791.2109
842,159.9731,792.1875
843,159.668,792.1875
844,159.668,791.2109
845,160.2783,791.2109
846,159.668,792.1875
847,159.9731,793.1641
848,159.9731,794.1406
849,159.9731,791.2109
850,159.9731,791.2109
851,159.668,791.2109
852,160.2783,792.1875
853,159.668,793.1641
854,159.668,793.1641
855,159.9731,793.1641
856,159.3628,794.1406
857,159.3628,792.1875
858,159.668,792.1875
859,159.9731,793.1641
860,159.668,793.1641
861,159.668,792.1875
862,159.9731,793.1641
863,159.9731,792.1875
864,159.9731,793.1641
865,159.668,793.1641
866,159.668,791.2109
867,160.2783,793.1641
868,159.9731,791.2109
869,159.9731,791.2109
870,159.9731,792.1875
871,159.668,792.1875
872,159.9731,794.1406
873,159.668,793.1641
874,159.9731,791.2109
875,159.668,793.1641
876,159.3628,791.2109
877,159.9731,792.1875
878,159.668,793.1641
879,160.5835,792.1875
880,160.2783,792.1875
881,159.9731,793.1641
882,159.9731,791.2109
883,160.2783,792.1875
884,159.668,793.1641
885,159.668,794.1406
886,159.668,791.2109
887,159.9731,793.1641
888,159.668,793.1641
889,159.3628,793.1641
890,159.9731,792.1875
891,159.668,791.2109
892,159.668,793.1641
893,159.668,792.1875
894,160.2783,791.2109
895,159.9731,792.1875
896,159.9731,791.2109
897,159.9731,794.1406
898,159.3628,792.1875
899,159.9731,791.2109
900,159.9731,794.1406
901,159.668,792.1875
902,159.9731,793.1641
903,159.9731,793.1641
904,159.9731,792.1875
905,159.9731,794.1406
906,159.3628,793.1641
907,159.9731,790.2344
908,159.9731,792.1875
909,159.668,793.1641
910,159.3628,793.1641
911,159.9731,797.0703
912,159.668,793.1641
913,160.2783,793.1641
914,159.668,793.1641
915,159.9731,791.2109
916,160.2783,792.1875
917,159.9731,794.1406
918,160.2783,791.2109
919,159.9731,792.1875
920,159.668,792.1875
921,159.668,791.2109
922,159.668,794.1406
923,159.3628,791.2109
924,159.9731,791.2109
925,159.9731,793.1641
926,159.668,793.1641
927,159.668,793.1641
928,159.668,793.1641
929,160.2783,792.1875
930,159.9731,794.1406
931,159.668,793.1641
932,159.9731,791.2109
933,159.9731,792.1875
934,159.668,793.1641
935,159.668,793.1641
936,159.668,792.1875
937,159.668,792.1875
938,159.668,792.1875
939,159.668,793.1641
940,159.3628,791.2109
941,159.9731,791.2109
942,159.668,793.1641
943,159.668,790.2344
944,160.2783,790.2344
945,163.3301,791.2109
946,159.9731,792.1875
947,159.668,794.1406
948,159.9731,791.2109
949,159.668,792.1875
950,160.2783,794.1406
951,159.668,792.1875
952,160.2783,793.1641
953,159.668,793.1641
954,159.3628,793.1641
955,159.668,795.1172
956,159.3628,793.1641
957,159.668,791.2109
958,159.668,792.1875
959,159.668,793.1641
960,159.668,793.1641
961,159.668,792.1875
962,159.9731,793.1641
963,159.9731,791.2109
964,159.9731,793.1641
965,159.668,792.1875
966,159.9731,792.1875
967,159.668,794.1406
968,159.9731,792.1875
969,159.9731,791.2109
970,159.9731,791.2109
971,159.9731,792.1875
972,159.668,793.1641
973,159.3628,793.1641
974,159.668,789.2578
975,160.2783,793.1641
976,159.668,791.2109
977,160.2783,793.1641
978,159.9731,793.1641
979,159.9731,793.1641
980,160.2783,793.1641
981,159.668,793.1641
982,159.668,791.2109
983,159.9731,797.0703
984,159.9731,792.1875
985,159.668,794.1406
986,159.668,793.1641
987,159.668,793.1641
988,159.668,792.1875
989,159.668,794.1406
990,159.668,792.1875
991,159.9731,791.2109
992,159.9731,793.1641
993,159.668,792.1875
994,159.9731,791.2109
995,159.9731,792.1875
996,159.9731,792.1875
997,160.2783,793.1641
998,159.668,794.1406
999,160.2783,791.2109
1000,159.9731,792.1875
1001,159.9731,792.1875
1002,161.1938,794.1406
1003,159.668,800.9766
1004,159.9731,792.1875
1005,159.9731,794.1406
1006,159.668,793.1641
1007,159.668,790.2344
1008,159.9731,793.1641
1009,159.9731,793.1641
1010,159.9731,792.1875
1011,159.668,793.1641
1012,159.9731,793.1641
1013,159.668,795.1172
1014,159.3628,793.1641
1015,159.9731,791.2109
1016,159.9731,793.1641
1017,160.2783,790.2344
1018,159.668,794.1406
1019,159.668,792.1875
1020,159.668,792.1875
1021,159.9731,793.1641
1022,159.9731,793.1641
1023,159.9731,791.2109
1024,160.2783,793.1641
1025,159.668,794.1406
1026,159.668,792.1875
1027,159.668,792.1875
1028,159.9731,792.1875
1029,159.9731,793.1641
1030,159.668,793.1641
1031,159.668,791.2109
1032,159.668,791.2109
1033,159.668,791.2109
1034,160.2783,791.2109
1035,159.9731,792.1875
1036,159.9731,792.1875
1037,159.9731,793.1641
1038,159.668,793.1641
1039,159.668,793.1641
1040,159.668,791.2109
1041,159.9731,794.1406
1042,159.9731,792.1875
1043,159.668,793.1641
1044,159.9731,792.1875
1045,159.3628,791.2109
1046,159.9731,793.1641
1047,159.668,793.1641
1048,160.2783,791.2109
1049,159.9731,792.1875
1050,159.668,793.1641
1051,159.668,793.1641
1052,159.668,792.1875
1053,159.668,791.2109
1054,159.668,793.1641
1055,159.9731,794.1406
1056,159.668,793.1641
1057,159.668,791.2109
1058,160.2783,793.1641
1059,159.668,792.1875
1060,159.668,791.2109
1061,159.668,794.1406
1062,159.668,791.2109
1063,159.668,793.1641
1064,159.668,795.1172
1065,159.9731,791.2109
1066,159.9731,792.1875
1067,159.9731,792.1875
1068,160.2783,792.1875
1069,159.668,791.2109
1070,159.9731,792.1875
1071,160.2783,792.1875
1072,159.668,793.1641
1073,159.668,794.1406
1074,159.9731,790.2344
1075,159.668,792.1875
1076,159.668,794.1406
1077,159.9731,793.1641
1078,159.9731,793.1641
1079,159.668,791.2109
1080,159.9731,792.1875
1081,159.668,793.1641
1082,159.3628,792.1875
1083,160.2783,792.1875
1084,159.668,794.1406
1085,159.668,793.1641
1086,159.9731,791.2109
1087,159.9731,791.2109
1088,160.2783,790.2344
1089,159.9731,793.1641
1090,159.668,795.1172
1091,159.668,791.2109
1092,159.668,793.1641
1093,159.3628,791.2109
1094,159.668,793.1641
1095,159.9731,793.1641
1096,159.668,791.2109
1097,159.9731,790.2344
1098,159.668,792.1875
1099,159.668,793.1641
1100,159.9731,792.1875
1101,159.9731,790.2344
1102,160.2783,791.2109
1103,160.2783,791.2109
1104,159.9731,793.1641
1105,160.2783,791.2109
1106,159.9731,792.1875
1107,159.9731,795.1172
1108,159.668,792.1875
1109,159.9731,792.1875
1110,159.668,793.1641
1111,159.668,793.1641
1112,159.9731,793.1641
1113,159.668,791.2109
1114,160.2783,791.2109
1115,159.9731,793.1641
1116,159.668,792.1875
1117,159.668,795.1172
1118,159.668,792.1875
1119,159.668,792.1875
1120,160.2783,793.1641
1121,159.668,793.1641
1122,159.9731,790.2344
1123,160.2783,793.1641
1124,159.668,794.1406
1125,159.9731,793.1641
1126,161.1938,791.2109
1127,159.668,792.1875
1128,159.668,792.1875
1129,159.3628,793.1641
1130,159.668,791.2109
1131,159.9731,791.2109
1132,159.668,794.1406
1133,159.668,791.2109
1134,159.668,792.1875
1135,159.668,793.1641
1136,159.9731,792.1875
1137,160.2783,794.1406
1138,159.9731,792.1875
1139,160.2783,791.2109
1140,159.9731,794.1406
1141,159.3628,792.1875
1142,159.3628,793.1641
1143,159.668,793.1641
1144,159.668,793.1641
1145,159.668,793.1641
1146,159.668,791.2109
1147,160.2783,790.2344
1148,159.668,791.2109
